precision,recall,f1,jaccard,algorithm,image
0.018803796681357853,0.2989237865143861,0.03538189570009879,0.01800955392941737,sobel,41085
0.01894463922689373,0.14122556556116847,0.03340780381358134,0.016987662148952472,canny,41085
0.06010024371177634,0.5868881903906601,0.10903478768666054,0.05766091675122425,roberts,37073
0.061620345626224836,0.621239335428828,0.1121196158677418,0.05938915241140993,sobel,37073
0.057897946737141694,0.3197126178715761,0.09804124066232915,0.051547511312217194,canny,37073
0.008708960884169465,0.6928879310344828,0.01720171214553237,0.008675472563649365,roberts,130026
0.008664325189814576,0.7230603448275862,0.017123462461083042,0.00863566749462684,sobel,130026
0.007252974022821073,0.25754310344827586,0.014108618654073202,0.00710442614666627,canny,130026
0.037571805620245306,0.291040288634997,0.06655207975249226,0.03442144939904701,roberts,87015
0.04036712150747238,0.2988574864702345,0.07112701252236135,0.036874907256269476,sobel,87015
0.029834355266770387,0.19603126879134095,0.05178713264495631,0.026581865622961512,canny,87015
0.017351923972609526,0.7505357908272611,0.033919646662275774,0.017252421349255614,roberts,124084
0.017510438915507322,0.7801114444920703,0.03425205371173697,0.017424438253343673,sobel,124084
0.023591742889988505,0.4046292327475354,0.04458403192670084,0.02280028017293433,canny,124084
0.03464558757394403,0.5147776921099975,0.06492180536423305,0.033549964825298983,roberts,65084
0.03711948730921663,0.5656643536365973,0.06966733137087329,0.03609084201033041,sobel,65084
0.043214556482183475,0.27833461835003853,0.07481348438795248,0.03886038250385733,canny,65084
0.0019230769230769232,0.001886199308393587,0.0019044596095857801,0.0009531374106433678,roberts,376020
0.0034118048447628795,0.0031436655139893115,0.0032722513089005235,0.0016388069485414618,sobel,376020
0.001081665765278529,0.0006287331027978623,0.0007952286282306162,0.0003977724741447892,canny,376020
0.043509145800035516,0.2934131736526946,0.07578100835137642,0.03938273589455071,roberts,227092
0.039322090499248626,0.2820359281437126,0.069021101992966,0.03574409956742809,sobel,227092
0.04513692162417375,0.14311377245508983,0.06862885857860733,0.03553374962830806,canny,227092
0.01901238374184266,0.15352697095435686,0.033834758355813635,0.017208501930142783,roberts,254054
0.019560821930690742,0.17261410788381742,0.035139586940913126,0.017884011865354026,sobel,254054
0.018644838562983174,0.08506224066390042,0.03058560238716897,0.01553030303030303,canny,254054
0.028109594968397954,0.5781945327399873,0.053612744447883054,0.02754474696386929,roberts,361010
0.030436365843296717,0.6376350921805467,0.05809945839487938,0.029918864097363083,sobel,361010
0.0351981351981352,0.33598219961856324,0.06372076199662406,0.03290887013916996,canny,361010
0.00888466240999864,0.21056020605280104,0.017049898326294385,0.008598248797033999,roberts,97010
0.008667968645496134,0.2086284610431423,0.016644405630329807,0.008392043099875674,sobel,97010
0.010260907695680771,0.15067611075338055,0.019213400114951963,0.009699883933012767,canny,97010
0.018410714517237355,0.5122655122655123,0.03554398568228183,0.0180935513054115,roberts,108036
0.01873318153591389,0.5223665223665224,0.03616925613228756,0.018417705418468582,sobel,108036
0.0200141091631176,0.2763347763347763,0.03732488731879645,0.01901735395615581,canny,108036
0.02085384121549326,0.6633764465622872,0.04043652357932737,0.020635475230018317,roberts,384089
0.021104441272773066,0.6844792375765827,0.040946388939791904,0.020901106896014134,sobel,384089
0.029655172413793104,0.3073519400953029,0.05409129028393435,0.027797444974603663,canny,384089
0.02044059795436664,0.5846084608460846,0.03950009122422916,0.020147968917221162,roberts,147091
0.021544847668169075,0.626012601260126,0.04165606049262558,0.02127106462366578,sobel,147091
0.025074822979779546,0.3091809180918092,0.04638757596218771,0.02374451318563578,canny,147091
0.056897374701670646,0.6353944562899787,0.10444230263734339,0.05509845613386336,roberts,3096
0.06163510560815732,0.7217484008528785,0.1135715483979198,0.06020453534904402,sobel,3096
0.07606132075471699,0.4125799573560768,0.12844341188184535,0.06862918957261926,canny,3096
0.06753340556157457,0.08220984759671747,0.07415240235278567,0.038503774879890186,roberts,112090
0.06748943740271292,0.08895076201641267,0.07674800859779998,0.039905331667871934,sobel,112090
0.07148001440403313,0.05817702227432591,0.06414606560025854,0.03313579834738336,canny,112090
0.031161386712199285,0.5404547858276044,0.05892527675276752,0.030357036773005407,roberts,159091
0.03241858547788705,0.5822316234796404,0.061417454606309096,0.03168162983425414,sobel,159091
0.035355686727925516,0.3072448439978847,0.0634141017245143,0.0327453080087922,canny,159091
0.05437968088570498,0.11702873160476523,0.07425522454424188,0.03855922419764488,roberts,107072
0.05962464706859326,0.1257883672039243,0.08090140845070423,0.04215594175669328,sobel,107072
0.04988262910798122,0.08934828311142257,0.06402209389907104,0.0330696407729218,canny,107072
0.02956420400527494,0.6662059433310297,0.05661596288248077,0.029132668479903295,roberts,326038
0.02982933317392474,0.6897028334485141,0.057185422874169146,0.029434318409720994,sobel,326038
0.027449428755131313,0.3835521769177609,0.051232345610634174,0.02628961205058974,canny,326038
0.020684061105853725,0.05535455861070912,0.030115146147032774,0.015287769784172662,roberts,241048
0.02219289827255278,0.06693198263386396,0.03333333333333333,0.01694915254237288,sobel,241048
0.01965257062642569,0.04052098408104197,0.026468155500413565,0.013411567476948869,canny,241048
0.023647817313844185,0.6825284090909091,0.04571183941397517,0.023390531824266765,roberts,14085
0.023255813953488372,0.6903409090909091,0.04499583371910008,0.023015722674749006,sobel,14085
0.023372619225222536,0.3338068181818182,0.04368638750755217,0.022330973535420726,canny,14085
0.024175798849978683,0.6033937302272073,0.046488953887744024,0.023797640653357533,roberts,385022
0.024485246935122537,0.6255392579810182,0.04712586397417286,0.024131541866838267,sobel,385022
0.026209417883164696,0.29278113316077076,0.04811191455172739,0.024648910411622277,canny,385022
0.03261395528888029,0.6084252758274824,0.06190933028515441,0.03194346438614414,roberts,285036
0.03380982231859335,0.6599799398194583,0.06432439830293078,0.03323098056644176,sobel,285036
0.04354251332664802,0.33099297893681046,0.07696075001749107,0.04002037400858619,canny,285036
0.026517247740269322,0.22496087636932707,0.047442244224422433,0.024297485738432285,roberts,65132
0.02734091458988628,0.22104851330203443,0.04866284828388097,0.024938206214689264,sobel,65132
0.02777514456346573,0.1146322378716745,0.04471575734452499,0.02286918513893225,canny,65132
0.008454639613960995,0.7641509433962265,0.016724240619416318,0.008432635018258697,roberts,285022
0.008416738907715344,0.7750362844702468,0.016652633548507812,0.008396226415094339,sobel,285022
0.009372801764292097,0.35776487663280115,0.018267039665042516,0.009217709969336624,canny,285022
0.03828995449144753,0.3855530474040632,0.06966168403450457,0.03608781085592343,roberts,188025
0.03793525419957726,0.38487584650112866,0.0690632911392405,0.035766729599328716,sobel,188025
0.030150208773927663,0.1255079006772009,0.048620523807441744,0.024915975801030697,canny,188025
0.037107962040937914,0.1772357723577236,0.061367395052605654,0.03165498965404581,roberts,22090
0.0383704792227937,0.1910569105691057,0.06390645183221157,0.03300793595055833,sobel,22090
0.034112595419847326,0.0871951219512195,0.049039780521262004,0.025136227808050624,canny,22090
0.001960332103321033,0.012830188679245283,0.0034010203060918275,0.0017034068136272545,roberts,86068
0.0011898859692612792,0.009056603773584906,0.0021034180543383,0.001052816283558519,sobel,86068
0.0020394289598912306,0.009056603773584906,0.003329171868497712,0.0016673614005835765,canny,86068
0.0697357668210297,0.1875,0.10166126149976837,0.05355275085419427,roberts,64061
0.067987198339244,0.19189453125,0.10040237593408699,0.0528545491224531,sobel,64061
0.07244614315496872,0.101806640625,0.08465286236297198,0.044197138314785375,canny,64061
0.023127589187255982,0.39271255060728744,0.0436826254608911,0.022329007567692,roberts,317043
0.023508137432188065,0.40789473684210525,0.04445424962770945,0.02273240072202166,sobel,317043
0.024802897933091837,0.29453441295546556,0.04575291851735388,0.023412043927752525,canny,317043
0.030832829528929268,0.7359594383775351,0.059186073864972946,0.0304954911277029,roberts,317080
0.029752301414064725,0.733619344773791,0.05718541939014381,0.029434316563649168,sobel,317080
0.03427840678706216,0.4286271450858034,0.06348014440433213,0.032780528545009846,canny,317080
0.02938028470512683,0.6418050035071312,0.05618840001228161,0.028906299361850005,roberts,285079
0.029803009377044415,0.6710310965630114,0.05707126948775056,0.029373835793093567,sobel,285079
0.03102540382836405,0.30582183773673133,0.056335601688345255,0.028984222655557525,canny,285079
0.051714302013805696,0.40714125308780597,0.091771911619549,0.048092737015226275,roberts,128035
0.05237103444112409,0.3896249719290366,0.0923314352615614,0.0484001450609535,sobel,128035
0.062175180631258715,0.22030092072759938,0.09697988235875636,0.050961038961038964,canny,128035
0.0149718006860864,0.11847250977685761,0.02658407536456317,0.013471095997907403,roberts,35010
0.01532544891998959,0.12192316540142627,0.027228358592345236,0.013802083333333333,sobel,35010
0.015671325709445152,0.05958132045088567,0.02481556002682763,0.012563667232597622,canny,35010
0.011310084825636193,0.1889763779527559,0.021342819030680305,0.010786516853932584,roberts,28096
0.01028695181375203,0.14960629921259844,0.019250253292806482,0.009718670076726343,sobel,28096
0.0,0.0,0.0,0.0,canny,28096
0.040553754310123,0.5642678123881132,0.0756691873724643,0.03932233838169615,roberts,80085
0.04124547135871906,0.5828857858933046,0.07703956085557448,0.04006299832660695,sobel,80085
0.04235148931396197,0.2703186537773004,0.07322987390882638,0.03800654417316889,canny,80085
0.043498578605085866,0.2431961680818637,0.0737975687103594,0.03831246784428057,roberts,393035
0.043682942850886794,0.2606139777922926,0.07482419127988747,0.03886616014026885,sobel,393035
0.04409965879096118,0.14913999564554759,0.06807115174401272,0.0352348130240214,canny,393035
0.021234919090217214,0.8051087984862819,0.041378472011183366,0.02112632349838015,roberts,353013
0.0217647989677545,0.8457899716177862,0.04243754821100101,0.0216787710513234,sobel,353013
0.023284313725490197,0.4314096499526963,0.04418390581851655,0.022591032945256377,canny,353013
0.03503482083803447,0.7840661732694819,0.06707260302031544,0.03470001156024816,roberts,147021
0.03500028317381208,0.8071397474967349,0.06709126438445392,0.034710001123301006,sobel,147021
0.04103530182652142,0.43622115803221595,0.07501403705783267,0.03896861509742154,canny,147021
0.0163465630985316,0.5352787456445993,0.03172431595250388,0.01611782140562091,roberts,61086
0.017584244516912845,0.5988675958188153,0.034165310407374735,0.01737954396076647,sobel,61086
0.017461383478844864,0.2604529616724739,0.032728566346495916,0.016636528028933093,canny,61086
0.03909388019858793,0.5433425797503467,0.0729396979076966,0.03785024154589372,roberts,120093
0.03906531721037575,0.5634535367545076,0.07306490411636428,0.03791767780474146,sobel,120093
0.03891941391941392,0.2947295423023578,0.06875910046917975,0.03560358549049175,canny,120093
0.04534159486236163,0.325382121352478,0.07959212576122363,0.04144542772861357,roberts,220003
0.04697137922526524,0.3527095877721167,0.08290240052256273,0.04324370368267128,sobel,220003
0.05091896610251685,0.24316813339509033,0.08420546132563454,0.04395328393821424,canny,220003
0.0377436546370428,0.5752967359050445,0.0708397086026171,0.03672048865950092,roberts,197017
0.03839736756731705,0.6146142433234422,0.07227917121046892,0.037494625845722176,sobel,197017
0.0418100026462027,0.3516320474777448,0.07473393772171856,0.0388174596675129,canny,197017
0.0017596782302664656,0.004219409282700422,0.002483590562355863,0.0012433392539964476,roberts,254033
0.0009858044164037854,0.0030138637733574444,0.0014856633486851878,0.0007433838834374071,sobel,254033
0.0010282776349614395,0.0024110910186859553,0.0014417012074247613,0.000721370604147881,canny,254033
0.03192231572053023,0.6879410862227677,0.061013443640124086,0.031466666666666664,roberts,189003
0.031353089568375236,0.6940779380177968,0.059996021483986466,0.030925720848201468,sobel,189003
0.03391059932904162,0.3442773857011353,0.061739943872778306,0.03185328185328185,canny,189003
0.02844932139763211,0.7043179868458679,0.054689581667998935,0.028113549977742014,roberts,159008
0.029718857601319353,0.7626537031741493,0.057208434329350695,0.029446511576553203,sobel,159008
0.032825700909433354,0.34887046039462394,0.06000541032388166,0.030930710138681136,canny,159008
0.01844925931342847,0.5101097631426921,0.035610582351992257,0.018128066681722062,roberts,80090
0.01913526442746235,0.5453495089543616,0.036973210089299706,0.018834796488427775,sobel,80090
0.021931642612201832,0.3362218370883882,0.04117730295740767,0.02102145488694647,canny,80090
0.04576620770388539,0.2883737267298911,0.07899547772539209,0.04112196343601302,roberts,28083
0.04821574502860256,0.3108535300316122,0.0834826903122347,0.04355958064674903,sobel,28083
0.05867539662553513,0.16368106779065683,0.08638428028547594,0.045141916109658044,canny,28083
0.045520727452542514,0.4526085768915597,0.08272178123907944,0.04314542377294623,roberts,146074
0.046723923729271324,0.47254848402075933,0.08503944748937006,0.04440793695613112,sobel,146074
0.057241850478235407,0.3204042611308386,0.09713079120606136,0.0510443864229765,canny,146074
0.030483271375464683,0.06302843966179862,0.04109245803056878,0.02097723202865183,roberts,107014
0.032602585722315905,0.0668716372021522,0.04383423604988034,0.02240824211204121,sobel,107014
0.03015075376884422,0.02536510376633359,0.027551659361302445,0.013968253968253968,canny,107014
0.026317319995347213,0.5292397660818714,0.05014128206548839,0.025715341118972522,roberts,69020
0.026609071274298055,0.5403508771929825,0.050720461095100866,0.026020106445890007,sobel,69020
0.019232618521011637,0.3508771929824561,0.036466405324095175,0.018571826539140125,canny,69020
0.012269853013023633,0.8269049858889934,0.024180902863745152,0.012238419447809198,roberts,156065
0.01249710083632345,0.8617121354656632,0.02463690155997848,0.012472087576929362,sobel,156065
0.014290232611633457,0.46754468485418627,0.027732827409184754,0.01406139482246428,canny,156065
0.005375114364135407,0.058385093167701865,0.00984396271860928,0.004946327089033887,roberts,210088
0.005215395848544905,0.062111801242236024,0.00962278675904542,0.004834654805646877,sobel,210088
0.005573534699748292,0.03850931677018633,0.00973771006753573,0.004892676767676768,canny,210088
0.04050765486861966,0.4120965214666249,0.0737645145004768,0.03829465039750721,roberts,38092
0.04301427847497541,0.45220933876527736,0.07855626326963906,0.04088397790055249,sobel,38092
0.05036300234379466,0.2760890003133814,0.08518661767549797,0.044488208857243854,canny,38092
0.035724704946293595,0.5416164053075995,0.0670282643312102,0.03467627751319346,roberts,219090
0.035736370194785115,0.5577000402090873,0.06716869657860965,0.034751453197033474,sobel,219090
0.034256401338955786,0.3168476075593084,0.06182816790898391,0.031900250991822525,canny,219090
0.012079857259970102,0.2830508474576271,0.02317084451022107,0.011721217509299768,roberts,103070
0.012872886186585598,0.30621468926553674,0.024707115831699867,0.01250807717160528,sobel,103070
0.013776484495771573,0.1711864406779661,0.025500757448241037,0.012915050509355952,canny,103070
0.07990530891027631,0.5397116644823067,0.1392015684683771,0.07480744077895654,roberts,151087
0.08177605023172373,0.5735255570117955,0.14314219358215302,0.07708839798470915,sobel,151087
0.08883229720620178,0.3108781127129751,0.13818012349994174,0.07421777221526908,canny,151087
0.007330287899713163,0.20576540755467196,0.01415626602838092,0.007128590123286728,roberts,388006
0.00707795964201858,0.20675944333996024,0.013687362221564177,0.006890839821103197,sobel,388006
0.0057558945908460475,0.08250497017892644,0.010761052768053935,0.005409633057420322,canny,388006
0.019289900034470873,0.4494057179569547,0.036991988154102436,0.01884454262584356,roberts,17067
0.01940407459021833,0.4696434307741728,0.03726834739605904,0.018987999376590993,sobel,17067
0.01996170138687402,0.2210086733054931,0.03661619521541286,0.0186495351169662,canny,17067
0.026502419025783513,0.36578171091445427,0.049423871295021383,0.025338088869074158,roberts,179084
0.02850948097149052,0.40198444623223384,0.053242878454216096,0.027349522888576693,sobel,179084
0.04478656403079076,0.2574416733708769,0.07629947544110634,0.03966286564204264,canny,179084
0.04089994423836885,0.2800464807436919,0.07137568488079372,0.037008599508599506,roberts,309040
0.042019093403478536,0.30760292164674635,0.07393811224388006,0.0383882328568469,sobel,309040
0.039771689497716894,0.14458831341301462,0.062383612662942275,0.032196059586737144,canny,309040
0.0457792131255746,0.4918946301925025,0.08376285880653023,0.04371215702163099,roberts,198087
0.04689935615045747,0.5258358662613982,0.08611785203160972,0.04499642369464855,sobel,198087
0.055006769292483576,0.27786220871327255,0.09183374492486711,0.04812670000877424,canny,198087
0.010847535040392795,0.5637982195845698,0.021285534238902115,0.01075725406935598,roberts,69022
0.01114108782867607,0.591246290801187,0.021870069287233312,0.011055931639107758,sobel,69022
0.011545947083267581,0.32566765578635015,0.022301244602489206,0.011276360740797822,canny,69022
0.010317198990231587,0.13818449099595737,0.019200817056044938,0.009693469798138647,roberts,241004
0.011090326028861572,0.15251745681734658,0.02067711317605441,0.01044655892866133,sobel,241004
0.00990161057842953,0.05806688717383315,0.016918299603811974,0.008531317494600432,canny,241004
0.027925008329042614,0.26974839087185487,0.05061067654727597,0.025962323656125927,roberts,226060
0.0287424457103201,0.29081334113516677,0.05231441277861109,0.026859783284243523,sobel,226060
0.036141606019489333,0.17144528964306613,0.05969845150774247,0.03076761524729602,canny,226060
0.011117843369206652,0.6868686868686869,0.02188150671966686,0.011061777539615708,roberts,376086
0.01131024392988774,0.7165775401069518,0.022269000664746283,0.011259873396448378,sobel,376086
0.016126452713508904,0.35947712418300654,0.03086813439118345,0.015676011815308078,canny,376086
0.023710130692204852,0.5921635434412266,0.04559465876149377,0.023329172203653742,roberts,78098
0.023867069486404834,0.6190800681431005,0.045962183013975845,0.023521644573322287,sobel,78098
0.026395822574166523,0.313458262350937,0.04869141813755326,0.024953212726138492,canny,78098
0.03455670608418602,0.5932678821879382,0.0653092733764354,0.03375695788360633,roberts,189029
0.034546856769957876,0.6125525946704067,0.06540499054678872,0.03380810465611333,sobel,189029
0.040380047505938245,0.32187938288920054,0.07175799265223169,0.03721420463758716,canny,189029
0.015855855855855857,0.5199409158050221,0.030773265725401063,0.01562708102108768,roberts,144067
0.016573441060700227,0.551452486459872,0.03217974687181255,0.01635299099125407,sobel,144067
0.017323705817271298,0.292959133431807,0.03271297798059214,0.0166284724162987,canny,144067
0.008966135595558315,0.3866745984533016,0.017525884383088868,0.008840410195033049,roberts,159022
0.009234721471065441,0.40630577037477694,0.018058989172538703,0.009111769257450839,sobel,159022
0.009407109136351014,0.16121356335514575,0.017776903145396702,0.008968164670064201,canny,159022
0.013315712041493155,0.6504263093788063,0.026097155703254812,0.013221094330279771,roberts,306005
0.01432763256436385,0.7107186358099878,0.028089008701093956,0.014244562165856994,sobel,306005
0.017257423229845192,0.37271619975639464,0.03298746799622693,0.016770339517167675,canny,306005
0.022784311795679347,0.30390548080078766,0.04239053308613152,0.021654233800247877,roberts,33066
0.022403882397286093,0.31211027239908107,0.04180679195515991,0.02134967672413793,sobel,33066
0.0227263054858067,0.1752543485395471,0.040235081374321885,0.02053056516724337,canny,33066
0.028842504743833017,0.5752448797862867,0.05493080504240981,0.02824105444927758,roberts,15062
0.029064366290643663,0.585040071237756,0.055377612946729604,0.028477309176021846,sobel,15062
0.031434541655310254,0.3081032947462155,0.05704863973619126,0.029361846571622538,canny,15062
0.023970729038435234,0.5128017556693489,0.04580052922152167,0.023436977599465062,roberts,368078
0.024825834906527223,0.5435259692757864,0.04748286494863479,0.024318795515915228,sobel,368078
0.0306500505220613,0.29956108266276515,0.05561025292819555,0.028600363179214973,canny,368078
0.02831522547998214,0.2749277456647399,0.05134259883956281,0.026347678565245992,roberts,68077
0.02862002662328058,0.2796242774566474,0.051925399168120216,0.02665472828707211,sobel,68077
0.032373595505617976,0.16654624277456648,0.05420978363123236,0.027860035051671,canny,68077
0.05043145683851187,0.6597064296051272,0.0936999897226586,0.04915280345040049,roberts,208001
0.04996128186800095,0.693611742815795,0.0932086846601564,0.04888247807209255,sobel,208001
0.05392654719391934,0.34029357039487285,0.09309954751131222,0.04882244764786142,canny,208001
0.0340261739799846,0.5700773860705073,0.06421929484695854,0.03317488116087065,roberts,15088
0.03365528228616947,0.5812553740326741,0.06362652360111064,0.03285860107908423,sobel,15088
0.04605345714644246,0.31556319862424764,0.08037669732807709,0.04187107815173988,canny,15088
0.011496339323531191,0.09669211195928754,0.02054942677914774,0.010381379084253087,roberts,249061
0.0123370168976203,0.10737913486005089,0.022131319488147682,0.011189478708172032,sobel,249061
0.011225246214126867,0.0539440203562341,0.01858345021037868,0.009378870996283843,canny,249061
0.028885496183206107,0.5349165959852983,0.05481118820342714,0.028177824111996427,roberts,43033
0.02943856554967666,0.566299123551032,0.055967699121226094,0.028789490326846235,sobel,43033
0.030291076108089832,0.30392988408255583,0.055091477476554095,0.028325999314906064,canny,43033
0.016038087715834048,0.460037759597231,0.030995590230664862,0.015741757650149665,roberts,187039
0.016973935155753336,0.5040906230333543,0.032842001681051274,0.016695151944641294,sobel,187039
0.019095143047238857,0.36123348017621143,0.03627286802110651,0.01847144006436042,canny,187039
0.018811692840988353,0.4377766847024102,0.03607328145265889,0.018367936599661534,roberts,87065
0.018560810530249553,0.4397442203639941,0.035618239407159503,0.018132035290538483,sobel,87065
0.018065887353878853,0.30939498278406297,0.034138398914518316,0.017365616631236022,canny,87065
0.022013651877133104,0.12469792170130498,0.03742113278700413,0.01906732687901855,roberts,157032
0.021194762684124385,0.125181246979217,0.03625166211771293,0.018460441910192443,sobel,157032
0.022377622377622378,0.061865635572740454,0.03286686352548466,0.01670800156637515,canny,157032
0.04061049408219311,0.7397078353253652,0.076993963968115,0.04003833712711154,roberts,143090
0.04164082995468638,0.7729083665338645,0.07902419154088121,0.04113752562259972,sobel,143090
0.0475511174512601,0.35413899955732625,0.08384425928837184,0.04375649510474211,canny,143090
0.03133177091628934,0.3809128630705394,0.057900933479101836,0.029813583908892112,roberts,196040
0.03101850815746481,0.38340248962655604,0.057393680897759744,0.029544679399727148,sobel,196040
0.031094697487803767,0.18865836791147994,0.0533896978237044,0.02742700876699107,canny,196040
0.017806132165301847,0.10856313497822932,0.030594298335310237,0.015534787123572171,roberts,85048
0.018149499485452334,0.11262699564586356,0.031261330217943036,0.015878862287702068,sobel,85048
0.018471709119191132,0.055152394775036286,0.027674604908600974,0.01403146001033897,canny,85048
0.013728288146435074,0.3445862494853849,0.026404618442222152,0.0133789421524592,roberts,14037
0.013662504368824071,0.35405516673528203,0.026309751434034415,0.013330233279082384,sobel,14037
0.018964227570730848,0.17743927542198434,0.03426617904277309,0.017431749241658242,canny,14037
0.012699713232281851,0.03872579637726421,0.01912694740089465,0.009655816850957795,roberts,160067
0.014378891194782093,0.060587133041848845,0.023241883311369352,0.011757575757575758,sobel,160067
0.014849471114727422,0.04559650218613367,0.022402946140862363,0.01132836747361887,canny,160067
0.05369718309859155,0.06412053258584442,0.058447780261897155,0.030103635466359597,roberts,296007
0.0520863309352518,0.06341976173791171,0.057197029546531844,0.029440468445022773,sobel,296007
0.051425030978934326,0.02908199018920813,0.03715308863025962,0.018928164196123146,canny,296007
0.03518596526005402,0.5670926517571885,0.06626070320337837,0.03426558239424724,roberts,138032
0.03558206984366526,0.6026357827476039,0.06719658005477255,0.03476638097871164,sobel,138032
0.030713946708251408,0.36182108626198084,0.05662146115867759,0.02913558013892462,canny,138032
0.009147457006952067,0.2704164413196322,0.01769629616521262,0.00892713671017158,roberts,242078
0.009680882896520162,0.29745808545159547,0.018751491595922404,0.009464482378854626,sobel,242078
0.01037543711332283,0.1460248783126014,0.01937428243398393,0.009781899862328816,canny,242078
0.018449873631002527,0.541275333662877,0.035683443859677706,0.018165831646703608,roberts,279005
0.018835415934828792,0.5565991102323282,0.036437771018057084,0.01855697287319951,sobel,279005
0.020640569395017794,0.25803262481463174,0.03822355654816388,0.01948415512672166,canny,279005
0.02383973057759734,0.6248488512696493,0.04592720970537262,0.02350332594235033,roberts,148089
0.024297995555655316,0.6544740024183797,0.046856400822421825,0.02399024876724472,sobel,148089
0.02911408540471638,0.34522370012091896,0.05369948040345144,0.02759053900606412,canny,148089
0.040088069125955465,0.3368237347294939,0.07164866169209637,0.037155398121053444,roberts,21077
0.0401468788249694,0.34345549738219894,0.07189041095890411,0.03728543821757417,sobel,21077
0.041305153874675565,0.1944153577661431,0.06813455657492354,0.03526878997023998,canny,21077
0.032467394310759345,0.7172737955346651,0.06212280041116663,0.032057139856099995,roberts,5096
0.03233239418917645,0.7254994124559342,0.06190590783299242,0.03194164209219308,sobel,5096
0.0399635400347509,0.32972972972972975,0.07128702809816574,0.03696093153138913,canny,5096
0.023913787204926446,0.4931216931216931,0.0456154661881067,0.02334006711521445,roberts,232038
0.024730282279915267,0.5312169312169313,0.047260402937299946,0.02420210201523479,sobel,232038
0.02144281914893617,0.182010582010582,0.03836573850329009,0.01955804874350908,canny,232038
0.03495927397387688,0.6910953506698188,0.06655199453621026,0.03442140380715641,roberts,65033
0.03629770896589797,0.7599159443131074,0.06928594522746051,0.03588617644140121,sobel,65033
0.040481047997422956,0.3961124244812188,0.0734552716822134,0.03812798665014791,canny,65033
0.024957511698833607,0.559207094418362,0.047782482727880535,0.024476003470478104,roberts,71046
0.023618390499568764,0.5571205007824727,0.045315682281059054,0.023183120604324044,sobel,71046
0.020884885677521527,0.22013562858633282,0.03815034127378746,0.019446108474263857,canny,71046
0.017766937043558584,0.5154941373534339,0.03434997349108464,0.01747512172962537,roberts,259060
0.017651583834720735,0.538107202680067,0.03418189556566382,0.017388127359575647,sobel,259060
0.019167217448777262,0.27931323283082077,0.03587275123026864,0.01826396495071194,canny,259060
0.018814070952509043,0.5198183319570603,0.036313815979232764,0.018492677839632203,roberts,187029
0.019167643610785462,0.5400495458298926,0.03702131272819903,0.018859762955272946,sobel,187029
0.022077564235034788,0.26465730800990916,0.040755340793489324,0.020801557682946618,canny,187029
0.04810459666145876,0.44679226069246436,0.0868575387889436,0.045400455298013245,roberts,250087
0.04900045494687826,0.4661405295315682,0.08867901683012472,0.04639671599432394,sobel,250087
0.05416208075073858,0.2380346232179226,0.08824500967391818,0.046159162717219586,canny,250087
0.01471410281839984,0.4604966139954853,0.028517010606510684,0.014464751032563417,roberts,157036
0.013887423970748514,0.445823927765237,0.026935797333697022,0.013651759176055852,sobel,157036
0.010594710921657079,0.14446952595936793,0.019741661846925003,0.009969235562132481,canny,157036
0.023841829811979066,0.45555555555555555,0.045312212193774175,0.023181304183942708,roberts,140006
0.025072012904712525,0.5037037037037037,0.04776643617605093,0.02446758270177885,sobel,140006
0.02523369012447329,0.2412037037037037,0.04568772745209804,0.023377905411469085,canny,140006
0.015618283421693652,0.1951073985680191,0.028921416884093217,0.014672888809117832,roberts,106047
0.01468757779437391,0.1760143198090692,0.027112724599053353,0.013742662815615392,sobel,106047
0.015467971685746745,0.10560859188544153,0.026983764006402927,0.013676402410755678,canny,106047
0.0379746835443038,0.01823092505064146,0.024635036496350366,0.012471131639722863,roberts,299091
0.037575757575757575,0.020931802835921675,0.02688638334778838,0.013626373626373627,sobel,299091
0.03711340206185567,0.012153950033760972,0.018311291963377416,0.009240246406570842,canny,299091
0.017126123994320872,0.38651535380507346,0.0327989576842463,0.016672905808160797,roberts,372019
0.017405706979717557,0.3998664886515354,0.03335932278903988,0.016962591680117805,sobel,372019
0.020664431575739103,0.22630173564753003,0.037870747919343126,0.01930084263265771,canny,372019
0.006105780667671081,0.11429985155863434,0.011592311938575801,0.005829947252858189,roberts,12084
0.005534005689164727,0.10588817417120237,0.010518296429185815,0.005286953084467722,sobel,12084
0.004236050248320187,0.043047996041563584,0.007713107850525289,0.0038714845140619437,canny,12084
0.00936925166325706,0.5358898721730581,0.018416517419660054,0.009293838781739738,roberts,175043
0.009816932390423036,0.5309734513274337,0.01927745252034842,0.009732535505731383,sobel,175043
0.008287018658197698,0.32841691248770893,0.016166114082427824,0.008148925268987727,canny,175043
0.014631043256997456,0.19708029197080293,0.027239828928610592,0.013807977942811403,roberts,189011
0.015485091848979969,0.21294827039035227,0.02887076995890971,0.014646817427748189,sobel,189011
0.01441291040623261,0.08219612821326563,0.02452535391316699,0.01241491707410603,canny,189011
0.021785217410507256,0.6867386007657501,0.04223076017508749,0.0215708569304441,roberts,198054
0.022076753839317648,0.709014966933519,0.04282020558743773,0.021878524246818108,sobel,198054
0.027494826242373746,0.35607379046293075,0.05104790419161677,0.026192487902296644,canny,198054
0.012683678769498852,0.37831084457771114,0.02454445237014461,0.012424704974805915,roberts,41033
0.013052501864643124,0.40229885057471265,0.025284648606203376,0.012804199141084778,sobel,41033
